ID,Timestamp,ax,ay,az,gx,gy,gz,Label,ax_ms2,ay_ms2,az_ms2,gx_rads,gy_rads,gz_rads
302,301797,-1144,16040.0,-2076.0,-578.0,-96.0,141.0,kepala_belakang,-0.6847416748046875,9.600748657226562,-1.2425906616210938,-0.0770076570727269,-0.0127901990985844,0.018785604926045835
303,302799,-872,16188.0,-2044.0,30.0,153.0,9.0,kepala_belakang,-0.5219359619140624,9.689334118652344,-1.2234370483398436,0.0039969372183076245,0.020384379813368887,0.0011990811654922875
304,303802,-768,15948.0,-1992.0,132.0,101.0,-350.0,kepala_belakang,-0.45968671875,9.545682019042967,-1.1923124267578125,0.017586523760553547,0.01345635530163567,-0.04663093421358895
305,304804,-1408,16060.0,-2556.0,31.0,21.0,-33.0,kepala_belakang,-0.842758984375,9.612719665527344,-1.5298948608398437,0.004130168458917879,0.002797856052815337,-0.004396630940138387
306,305807,-1092,16128.0,-2672.0,-56.0,-155.0,-219.0,kepala_belakang,-0.6536170532226562,9.65342109375,-1.599326708984375,-0.0074609494741742334,-0.020650842294589397,-0.029177641693645662
307,306809,-1108,16040.0,-2564.0,39.0,211.0,-136.0,kepala_belakang,-0.6631938598632812,9.600748657226562,-1.5346832641601562,0.005196018383799912,0.028111791768763626,-0.018119448722994567
308,307811,-988,16236.0,-2676.0,-206.0,154.0,-132.0,kepala_belakang,-0.5913678100585937,9.718064538574218,-1.6017209106445311,-0.02744563556571236,0.020517611053979142,-0.017586523760553547
309,308814,-6088,12632.0,-3264.0,-151.0,1375.0,-15947.0,kepala_belakang,-3.6439749267578123,7.560888842773437,-1.9536685546875,-0.02011791733214838,0.18319295583909948,-2.1246385940117234
334,333873,2668,-828.0,15196.0,530.0,135.0,110.0,meja,1.5969325073242187,-0.4955997436523437,9.095572106933593,0.07061255752343472,0.017986217482384312,0.014655436467127957
335,334876,2844,-1616.0,15264.0,-78.0,152.0,-191.0,meja,1.7022773803710936,-0.967257470703125,9.13627353515625,-0.010392036767599824,0.020251148572758632,-0.025447166956558548
336,335878,2852,-1528.0,15220.0,5.0,139.0,-150.0,meja,1.707065783691406,-0.9145850341796874,9.10993731689453,0.0006661562030512709,0.01851914244482533,-0.019984686091538122
337,336880,2944,-1724.0,15032.0,-23.0,159.0,-122.0,meja,1.7621324218749999,-1.0319009155273438,8.997409838867187,-0.0030643185340358454,0.02118376725703041,-0.016254211354451008
338,337883,2908,-1624.0,15032.0,-71.0,111.0,-155.0,meja,1.7405846069335937,-0.9720458740234375,8.997409838867187,-0.009459418083328047,0.014788667707738212,-0.020650842294589397
339,338885,2840,-1428.0,15236.0,126.0,-17.0,-172.0,meja,1.6998831787109374,-0.8547299926757812,9.119514123535156,0.016787136316892024,-0.002264931090374321,-0.022915773384963714
340,339888,2592,-1192.0,15032.0,19.0,-20.0,-148.0,meja,1.5514426757812498,-0.7134720947265625,8.997409838867187,0.002531393571594829,-0.0026646248122050836,-0.01971822361031762
341,340890,2548,-1608.0,15352.0,81.0,56.0,-166.0,meja,1.5251064575195312,-0.9624690673828125,9.188945971679686,0.010791730489430587,0.0074609494741742334,-0.022116385941302188
342,341892,2388,-1392.0,15220.0,119.0,359.0,-122.0,meja,1.429338391113281,-0.833182177734375,9.10993731689453,0.015854517632620246,0.04783001537908124,-0.016254211354451008
343,342895,2280,-1628.0,15316.0,75.0,213.0,-143.0,meja,1.3646949462890625,-0.9744400756835937,9.167398156738281,0.009992343045769061,0.028378254249984136,-0.019052067407266345
344,343897,2296,-2148.0,15012.0,-535.0,208.0,-251.0,meja,1.3742717529296875,-1.2856862915039062,8.985438830566405,-0.07127871372648598,0.027712098046932865,-0.0334410413931738
345,344899,2168,-1976.0,15220.0,66.0,50.0,-147.0,meja,1.2976572998046874,-1.1827356201171875,9.10993731689453,0.008793261880276773,0.006661562030512709,-0.01958499236970736
346,345902,2144,-1396.0,15228.0,-32.0,164.0,-133.0,meja,1.2832920898437499,-0.8355763793945312,9.114725720214842,-0.004263399699528133,0.021849923460081685,-0.017719755001163805
347,346904,2144,-1872.0,15012.0,-133.0,-13.0,-152.0,meja,1.2832920898437499,-1.120486376953125,8.985438830566405,-0.017719755001163805,-0.001732006127933304,-0.020251148572758632
348,347907,2396,-2216.0,15192.0,-52.0,246.0,-130.0,meja,1.4341267944335936,-1.3263877197265623,9.093177905273437,-0.006928024511733216,0.032774885190122525,-0.01732006127933304
349,348909,2192,-2028.0,15216.0,-25.0,149.0,-148.0,meja,1.3120225097656248,-1.2138602416992186,9.107543115234375,-0.0033307810152563544,0.01985145485092787,-0.01971822361031762
350,349911,2384,-1960.0,15120.0,193.0,385.0,-135.0,meja,1.426944189453125,-1.1731588134765625,9.050082275390624,0.02571362943777905,0.05129402763494785,-0.017986217482384312
351,350914,2316,-2304.0,15108.0,4.0,-426.0,-131.0,meja,1.3862427612304686,-1.37906015625,9.042899670410156,0.0005329249624410166,-0.05675650849996827,-0.017453292519943295
352,351916,1908,-1528.0,15304.0,471.0,-7.0,-138.0,meja,1.1420341918945311,-0.9145850341796874,9.160215551757812,0.06275191432742971,-0.0009326186842717792,-0.018385911204215073
353,352918,2136,-1512.0,15120.0,-60.0,188.0,-202.0,meja,1.2785036865234374,-0.9050082275390624,9.050082275390624,-0.007993874436615249,0.025047473234727783,-0.02691271060327134
